flight_id,from_city,to_city,datetime,cost,cancel_available,time_cancel_available
FL4853,Hanoi,Da Nang,10/26/2025 9:30,1280000,FALSE,
FL3818,Quy Nhon,Ho Chi Minh City,10/26/2025 7:45,1630000,TRUE,10/26/2025 3:45
FL7861,Can Tho,Quy Nhon,10/26/2025 18:30,570000,TRUE,10/26/2025 13:30
FL4062,Thanh Hoa,Can Tho,10/26/2025 8:30,1830000,TRUE,10/26/2025 3:30
FL7371,Thanh Hoa,Hanoi,10/26/2025 18:45,1940000,FALSE,
FL6970,Ho Chi Minh City,Nha Trang,10/26/2025 7:45,510000,TRUE,10/26/2025 4:45
FL1348,Quy Nhon,Hue,10/27/2025 6:15,1310000,TRUE,10/27/2025 2:15
FL7215,Vinh,Da Nang,10/27/2025 17:00,1920000,TRUE,10/27/2025 15:00
FL4548,Thanh Hoa,Nha Trang,10/27/2025 15:00,970000,FALSE,
FL5141,Pleiku,Phu Quoc,10/27/2025 17:30,1320000,TRUE,10/27/2025 13:30
FL8237,Buon Ma Thuot,Quy Nhon,10/27/2025 19:15,770000,TRUE,10/27/2025 17:15
FL8875,Hai Phong,Hanoi,10/27/2025 7:15,760000,TRUE,10/27/2025 5:15
FL1476,Buon Ma Thuot,Phu Quoc,10/28/2025 8:30,1930000,TRUE,10/28/2025 6:30
FL7551,Vinh,Nha Trang,10/28/2025 14:30,670000,FALSE,
FL7530,Pleiku,Quy Nhon,10/28/2025 12:00,1440000,TRUE,10/28/2025 9:00
FL5885,Can Tho,Hue,10/28/2025 9:15,1240000,FALSE,
FL8094,Phu Quoc,Hanoi,10/28/2025 15:30,1700000,FALSE,
FL9114,Ho Chi Minh City,Hue,10/28/2025 8:15,1890000,TRUE,10/28/2025 5:15
FL5242,Ho Chi Minh City,Da Nang,10/28/2025 14:00,1840000,TRUE,10/28/2025 12:00
FL6490,Buon Ma Thuot,Da Nang,10/28/2025 19:30,920000,TRUE,10/28/2025 13:30
FL5358,Thanh Hoa,Da Nang,10/28/2025 6:45,1820000,TRUE,10/28/2025 3:45
FL7881,Pleiku,Nha Trang,10/29/2025 18:00,1600000,TRUE,10/29/2025 15:00
FL7000,Hue,Pleiku,10/29/2025 12:45,670000,FALSE,
FL8373,Ho Chi Minh City,Phu Quoc,10/29/2025 11:45,940000,FALSE,
FL7582,Hue,Thanh Hoa,10/29/2025 17:30,1610000,TRUE,10/29/2025 14:30
FL8372,Phu Quoc,Quy Nhon,10/29/2025 20:30,530000,TRUE,10/29/2025 18:30
FL8144,Hue,Thanh Hoa,10/29/2025 8:45,1210000,TRUE,10/29/2025 6:45
FL2624,Ho Chi Minh City,Can Tho,10/29/2025 20:00,1870000,TRUE,10/29/2025 16:00
FL7080,Thanh Hoa,Hue,10/29/2025 10:15,900000,FALSE,
FL5613,Phu Quoc,Thanh Hoa,10/29/2025 10:45,1120000,FALSE,
FL5614,Buon Ma Thuot,Can Tho,10/30/2025 14:30,1830000,TRUE,10/30/2025 8:30
FL5675,Nha Trang,Can Tho,10/30/2025 7:00,1000000,FALSE,
FL9608,Phu Quoc,Ho Chi Minh City,10/30/2025 12:45,1030000,FALSE,
FL8148,Thanh Hoa,Ho Chi Minh City,10/30/2025 6:15,1210000,FALSE,
FL5079,Can Tho,Hanoi,10/30/2025 16:45,1930000,FALSE,
FL1208,Da Nang,Hue,10/30/2025 11:15,1190000,FALSE,
FL4331,Vinh,Hue,10/30/2025 15:30,900000,TRUE,10/30/2025 12:30
FL5426,Hue,Can Tho,10/31/2025 9:00,2000000,FALSE,
FL2462,Nha Trang,Pleiku,10/31/2025 18:45,1310000,TRUE,10/31/2025 14:45
FL1244,Hue,Nha Trang,10/31/2025 6:30,1050000,TRUE,10/31/2025 3:30
FL4452,Vinh,Phu Quoc,10/31/2025 14:15,1670000,TRUE,10/31/2025 10:15
FL2696,Ho Chi Minh City,Can Tho,10/31/2025 20:30,520000,FALSE,
FL2242,Thanh Hoa,Vinh,10/31/2025 9:15,1840000,FALSE,
FL5063,Phu Quoc,Hanoi,11/1/2025 15:15,920000,TRUE,11/1/2025 11:15
FL6687,Hai Phong,Vinh,11/1/2025 11:30,1140000,FALSE,
FL4654,Da Nang,Pleiku,11/1/2025 18:45,1830000,TRUE,11/1/2025 15:45
FL6162,Quy Nhon,Can Tho,11/1/2025 10:30,550000,TRUE,11/1/2025 7:30
FL3230,Hanoi,Hue,11/1/2025 18:15,1210000,TRUE,11/1/2025 12:15
FL2638,Can Tho,Buon Ma Thuot,11/1/2025 17:00,1720000,TRUE,11/1/2025 12:00
FL9693,Quy Nhon,Hai Phong,11/1/2025 11:15,1310000,TRUE,11/1/2025 8:15
FL6567,Vinh,Thanh Hoa,11/2/2025 11:30,600000,FALSE,
FL9223,Ho Chi Minh City,Vinh,11/2/2025 17:15,870000,TRUE,11/2/2025 15:15
FL5809,Nha Trang,Buon Ma Thuot,11/2/2025 20:45,1080000,TRUE,11/2/2025 15:45
FL2073,Quy Nhon,Hai Phong,11/2/2025 20:45,520000,FALSE,
FL1277,Can Tho,Hanoi,11/2/2025 12:15,1790000,FALSE,
FL7091,Ho Chi Minh City,Buon Ma Thuot,11/2/2025 13:45,650000,TRUE,11/2/2025 9:45
FL4959,Phu Quoc,Pleiku,11/2/2025 16:45,1070000,FALSE,
FL2361,Hai Phong,Hanoi,11/3/2025 9:15,1810000,TRUE,11/3/2025 3:15
FL2026,Da Nang,Vinh,11/3/2025 17:15,1060000,FALSE,
FL2694,Hue,Hanoi,11/3/2025 17:00,1710000,TRUE,11/3/2025 11:00
FL5079,Hanoi,Can Tho,11/3/2025 13:30,770000,TRUE,11/3/2025 7:30
FL9572,Thanh Hoa,Buon Ma Thuot,11/3/2025 16:15,1940000,TRUE,11/3/2025 14:15
FL3632,Quy Nhon,Vinh,11/3/2025 11:00,1250000,FALSE,
FL5430,Vinh,Nha Trang,11/3/2025 17:15,800000,TRUE,11/3/2025 15:15
FL8149,Hue,Hai Phong,11/3/2025 11:45,1170000,TRUE,11/3/2025 6:45
FL3738,Pleiku,Da Nang,11/3/2025 8:30,1880000,TRUE,11/3/2025 3:30
FL8191,Da Nang,Thanh Hoa,11/3/2025 20:30,1810000,TRUE,11/3/2025 16:30
FL1598,Nha Trang,Hai Phong,11/3/2025 13:15,640000,FALSE,
FL9347,Can Tho,Nha Trang,11/3/2025 6:15,1070000,TRUE,11/3/2025 1:15
FL9706,Hanoi,Nha Trang,11/4/2025 19:00,1930000,FALSE,
FL1942,Nha Trang,Buon Ma Thuot,11/4/2025 11:15,680000,TRUE,11/4/2025 8:15
FL6394,Hue,Phu Quoc,11/4/2025 18:30,1730000,TRUE,11/4/2025 14:30
FL1929,Thanh Hoa,Pleiku,11/4/2025 14:00,670000,TRUE,11/4/2025 9:00
FL2151,Hue,Hai Phong,11/4/2025 16:30,540000,FALSE,
FL5339,Nha Trang,Vinh,11/4/2025 10:15,1940000,FALSE,
FL6518,Quy Nhon,Ho Chi Minh City,11/5/2025 9:00,1150000,FALSE,
FL4393,Nha Trang,Hue,11/5/2025 16:45,750000,TRUE,11/5/2025 12:45
FL2715,Vinh,Ho Chi Minh City,11/5/2025 14:45,680000,TRUE,11/5/2025 11:45
FL7034,Nha Trang,Buon Ma Thuot,11/5/2025 20:30,1210000,TRUE,11/5/2025 17:30
FL1973,Can Tho,Thanh Hoa,11/5/2025 15:45,1150000,FALSE,
FL6307,Nha Trang,Thanh Hoa,11/5/2025 9:00,1240000,FALSE,
FL2089,Quy Nhon,Thanh Hoa,11/5/2025 17:45,1870000,FALSE,
FL8455,Hue,Can Tho,11/5/2025 8:30,1040000,TRUE,11/5/2025 5:30
FL7993,Quy Nhon,Hai Phong,11/5/2025 20:30,1910000,TRUE,11/5/2025 16:30
FL4247,Quy Nhon,Nha Trang,11/5/2025 6:45,1830000,TRUE,11/5/2025 4:45
FL4685,Nha Trang,Phu Quoc,11/6/2025 10:45,560000,TRUE,11/6/2025 4:45
FL6180,Phu Quoc,Hue,11/6/2025 20:45,1650000,FALSE,
FL2846,Hai Phong,Hanoi,11/6/2025 20:30,1980000,TRUE,11/6/2025 15:30
FL6614,Da Nang,Thanh Hoa,11/6/2025 6:00,850000,TRUE,11/6/2025 1:00
FL1791,Phu Quoc,Da Nang,11/6/2025 17:30,900000,FALSE,
FL3918,Buon Ma Thuot,Nha Trang,11/6/2025 8:00,1660000,TRUE,11/6/2025 2:00
FL3185,Hai Phong,Ho Chi Minh City,11/6/2025 14:00,1120000,FALSE,
FL2919,Hue,Ho Chi Minh City,11/6/2025 9:30,1170000,FALSE,
FL4293,Pleiku,Da Nang,11/7/2025 14:00,1090000,FALSE,
FL9077,Hai Phong,Phu Quoc,11/7/2025 16:15,1500000,TRUE,11/7/2025 11:15
FL7557,Thanh Hoa,Nha Trang,11/7/2025 6:30,910000,FALSE,
FL1090,Vinh,Can Tho,11/7/2025 18:45,810000,FALSE,
FL9770,Pleiku,Hai Phong,11/7/2025 13:30,730000,TRUE,11/7/2025 9:30
FL4212,Da Nang,Pleiku,11/7/2025 20:45,1650000,TRUE,11/7/2025 16:45
FL4313,Can Tho,Vinh,11/8/2025 8:45,970000,FALSE,
FL3059,Nha Trang,Thanh Hoa,11/8/2025 17:45,1700000,TRUE,11/8/2025 12:45
FL7183,Hanoi,Thanh Hoa,11/8/2025 10:00,1350000,FALSE,
FL3861,Buon Ma Thuot,Vinh,11/8/2025 18:15,1590000,FALSE,
FL2112,Ho Chi Minh City,Da Nang,11/8/2025 17:45,1770000,FALSE,
FL2017,Hanoi,Vinh,11/8/2025 20:15,620000,TRUE,11/8/2025 15:15
FL6742,Thanh Hoa,Buon Ma Thuot,11/8/2025 19:45,1210000,TRUE,11/8/2025 14:45
FL7019,Nha Trang,Hanoi,11/8/2025 6:15,1080000,TRUE,11/8/2025 4:15
FL8471,Pleiku,Hanoi,11/8/2025 12:45,1440000,FALSE,
FL8090,Nha Trang,Ho Chi Minh City,11/8/2025 9:00,1680000,FALSE,
FL1417,Pleiku,Can Tho,11/8/2025 8:30,1400000,TRUE,11/8/2025 3:30
FL6121,Phu Quoc,Pleiku,11/8/2025 13:15,1160000,TRUE,11/8/2025 8:15
FL6903,Thanh Hoa,Hue,11/9/2025 20:15,1140000,FALSE,
FL9136,Ho Chi Minh City,Can Tho,11/9/2025 17:30,1910000,FALSE,
FL7012,Hue,Hai Phong,11/9/2025 6:30,620000,FALSE,
FL1118,Buon Ma Thuot,Phu Quoc,11/9/2025 6:45,1190000,TRUE,11/9/2025 3:45
FL9812,Thanh Hoa,Can Tho,11/9/2025 12:15,1280000,FALSE,
FL3118,Can Tho,Ho Chi Minh City,11/9/2025 14:15,1920000,TRUE,11/9/2025 8:15
FL2191,Vinh,Buon Ma Thuot,11/9/2025 9:30,1080000,TRUE,11/9/2025 4:30
FL4212,Thanh Hoa,Can Tho,11/9/2025 8:30,1440000,FALSE,
FL4426,Phu Quoc,Vinh,11/9/2025 17:30,1080000,FALSE,
FL4811,Thanh Hoa,Can Tho,11/9/2025 16:00,1560000,TRUE,11/9/2025 12:00
FL7941,Phu Quoc,Can Tho,11/9/2025 17:15,950000,TRUE,11/9/2025 12:15
FL8065,Vinh,Buon Ma Thuot,11/9/2025 18:00,1500000,TRUE,11/9/2025 13:00
FL5013,Phu Quoc,Vinh,11/10/2025 8:45,1790000,TRUE,11/10/2025 2:45
FL7549,Da Nang,Hue,11/10/2025 7:00,1460000,TRUE,11/10/2025 2:00
FL5735,Pleiku,Hai Phong,11/10/2025 8:30,600000,TRUE,11/10/2025 6:30
FL9160,Quy Nhon,Can Tho,11/10/2025 14:15,920000,TRUE,11/10/2025 11:15
FL8107,Pleiku,Can Tho,11/10/2025 6:30,1190000,FALSE,
FL1669,Thanh Hoa,Hai Phong,11/10/2025 19:45,1500000,FALSE,
FL3570,Can Tho,Buon Ma Thuot,11/10/2025 6:30,850000,TRUE,11/10/2025 3:30
FL2060,Da Nang,Vinh,11/10/2025 18:00,1400000,FALSE,
FL5010,Nha Trang,Quy Nhon,11/10/2025 19:15,1620000,FALSE,
FL2554,Hue,Thanh Hoa,11/11/2025 19:45,1410000,TRUE,11/11/2025 16:45
FL7347,Hai Phong,Da Nang,11/11/2025 9:15,1360000,FALSE,
FL3653,Vinh,Pleiku,11/11/2025 16:45,1350000,TRUE,11/11/2025 10:45
FL3726,Ho Chi Minh City,Nha Trang,11/11/2025 17:15,1590000,FALSE,
FL7094,Nha Trang,Quy Nhon,11/11/2025 11:15,1010000,FALSE,
FL1775,Ho Chi Minh City,Hue,11/11/2025 6:45,900000,FALSE,
FL1025,Buon Ma Thuot,Ho Chi Minh City,11/11/2025 19:30,1010000,FALSE,
FL2057,Hue,Nha Trang,11/11/2025 7:30,1980000,FALSE,
FL1670,Hue,Quy Nhon,11/11/2025 7:15,1750000,TRUE,11/11/2025 5:15
FL1420,Nha Trang,Pleiku,11/11/2025 13:30,610000,FALSE,
FL5234,Ho Chi Minh City,Can Tho,11/11/2025 8:15,1620000,FALSE,
FL2965,Can Tho,Nha Trang,11/11/2025 8:30,970000,FALSE,
FL7299,Can Tho,Hanoi,11/12/2025 17:15,1630000,TRUE,11/12/2025 11:15
FL5695,Pleiku,Can Tho,11/12/2025 9:00,1310000,TRUE,11/12/2025 3:00
FL8609,Hanoi,Thanh Hoa,11/12/2025 6:30,1800000,FALSE,
FL2639,Da Nang,Pleiku,11/12/2025 12:00,820000,FALSE,
FL8420,Hue,Buon Ma Thuot,11/12/2025 18:00,680000,FALSE,
FL7877,Ho Chi Minh City,Vinh,11/12/2025 16:45,1900000,TRUE,11/12/2025 10:45
FL4361,Vinh,Hue,11/12/2025 19:45,810000,TRUE,11/12/2025 14:45
FL1801,Vinh,Buon Ma Thuot,11/13/2025 6:45,950000,TRUE,11/13/2025 3:45
FL8123,Da Nang,Ho Chi Minh City,11/13/2025 12:45,2000000,FALSE,
FL1910,Hanoi,Can Tho,11/13/2025 20:45,830000,TRUE,11/13/2025 18:45
FL6652,Hai Phong,Hanoi,11/13/2025 8:15,1180000,FALSE,
FL7587,Vinh,Hai Phong,11/13/2025 14:30,930000,FALSE,
FL3795,Thanh Hoa,Hanoi,11/13/2025 20:45,1420000,TRUE,11/13/2025 17:45
FL7605,Buon Ma Thuot,Nha Trang,11/13/2025 16:15,1200000,FALSE,
FL5632,Phu Quoc,Thanh Hoa,11/14/2025 8:30,1270000,FALSE,
FL8526,Pleiku,Da Nang,11/14/2025 18:00,710000,TRUE,11/14/2025 12:00
FL2553,Hai Phong,Quy Nhon,11/14/2025 19:30,1710000,TRUE,11/14/2025 14:30
FL8560,Thanh Hoa,Hanoi,11/14/2025 12:00,1150000,TRUE,11/14/2025 7:00
FL7567,Ho Chi Minh City,Quy Nhon,11/14/2025 18:30,720000,FALSE,
FL2088,Thanh Hoa,Nha Trang,11/14/2025 20:30,830000,TRUE,11/14/2025 14:30
FL4574,Vinh,Pleiku,11/14/2025 12:15,1810000,FALSE,
FL7936,Phu Quoc,Hue,11/14/2025 15:15,1850000,TRUE,11/14/2025 12:15
FL9525,Quy Nhon,Da Nang,11/14/2025 12:15,680000,TRUE,11/14/2025 10:15
FL9739,Buon Ma Thuot,Can Tho,11/14/2025 13:15,1880000,FALSE,
FL2915,Phu Quoc,Hai Phong,11/14/2025 6:00,1060000,FALSE,
FL2682,Ho Chi Minh City,Vinh,11/14/2025 20:15,1030000,TRUE,11/14/2025 18:15
FL5924,Pleiku,Thanh Hoa,11/15/2025 11:30,1360000,TRUE,11/15/2025 6:30
FL6309,Nha Trang,Vinh,11/15/2025 14:00,1870000,TRUE,11/15/2025 11:00
FL3051,Pleiku,Hue,11/15/2025 16:00,1220000,TRUE,11/15/2025 14:00
FL3933,Hai Phong,Buon Ma Thuot,11/15/2025 19:45,700000,FALSE,
FL8932,Phu Quoc,Vinh,11/15/2025 11:30,500000,FALSE,
FL2506,Phu Quoc,Ho Chi Minh City,11/15/2025 11:00,1400000,FALSE,
FL7531,Vinh,Nha Trang,11/15/2025 13:15,1030000,FALSE,
FL7067,Hai Phong,Thanh Hoa,11/16/2025 13:15,1890000,TRUE,11/16/2025 7:15
FL4715,Thanh Hoa,Hue,11/16/2025 6:15,1940000,FALSE,
FL8085,Ho Chi Minh City,Hanoi,11/16/2025 8:45,590000,FALSE,
FL8231,Nha Trang,Da Nang,11/16/2025 11:15,1790000,FALSE,
FL4641,Buon Ma Thuot,Hue,11/16/2025 11:45,1290000,FALSE,
FL4791,Hai Phong,Can Tho,11/16/2025 16:45,1210000,TRUE,11/16/2025 11:45
FL3030,Pleiku,Phu Quoc,11/16/2025 12:15,1030000,TRUE,11/16/2025 6:15
FL6739,Nha Trang,Phu Quoc,11/16/2025 17:30,810000,FALSE,
FL8274,Hai Phong,Can Tho,11/16/2025 18:15,520000,TRUE,11/16/2025 16:15
FL1839,Hai Phong,Hue,11/16/2025 9:45,1220000,FALSE,
FL7268,Phu Quoc,Hai Phong,11/16/2025 14:00,1050000,TRUE,11/16/2025 8:00
FL2514,Can Tho,Quy Nhon,11/16/2025 15:30,660000,FALSE,
FL1487,Da Nang,Can Tho,11/17/2025 16:30,1420000,FALSE,
FL5407,Ho Chi Minh City,Hanoi,11/17/2025 14:30,1900000,TRUE,11/17/2025 11:30
FL8817,Can Tho,Vinh,11/17/2025 8:00,1060000,FALSE,
FL1581,Phu Quoc,Da Nang,11/17/2025 6:15,500000,TRUE,11/17/2025 3:15
FL6302,Quy Nhon,Pleiku,11/17/2025 18:15,1160000,FALSE,
FL1220,Buon Ma Thuot,Phu Quoc,11/17/2025 13:15,1430000,TRUE,11/17/2025 10:15
FL9760,Ho Chi Minh City,Da Nang,11/18/2025 15:00,860000,FALSE,
FL8541,Quy Nhon,Hue,11/18/2025 8:15,1440000,FALSE,
FL5667,Pleiku,Hanoi,11/18/2025 19:00,1920000,FALSE,
FL7984,Vinh,Da Nang,11/18/2025 14:30,670000,TRUE,11/18/2025 8:30
FL8506,Ho Chi Minh City,Hai Phong,11/18/2025 16:30,1510000,FALSE,
FL9677,Pleiku,Hai Phong,11/18/2025 13:45,1820000,TRUE,11/18/2025 11:45
FL8245,Hanoi,Ho Chi Minh City,11/18/2025 9:15,1650000,TRUE,11/18/2025 4:15
FL4494,Ho Chi Minh City,Buon Ma Thuot,11/18/2025 8:00,1960000,FALSE,
FL6418,Hue,Buon Ma Thuot,11/18/2025 19:00,1330000,TRUE,11/18/2025 14:00
FL3434,Can Tho,Buon Ma Thuot,11/19/2025 19:15,1100000,TRUE,11/19/2025 14:15
FL7275,Can Tho,Phu Quoc,11/19/2025 15:15,1510000,TRUE,11/19/2025 10:15
FL5697,Hanoi,Da Nang,11/19/2025 11:00,1510000,FALSE,
FL6285,Pleiku,Ho Chi Minh City,11/19/2025 17:15,1280000,FALSE,
FL2679,Hai Phong,Pleiku,11/19/2025 7:30,680000,TRUE,11/19/2025 2:30
FL6996,Pleiku,Phu Quoc,11/19/2025 19:15,1780000,TRUE,11/19/2025 17:15
FL2422,Vinh,Can Tho,11/19/2025 8:30,850000,TRUE,11/19/2025 2:30
FL2174,Buon Ma Thuot,Ho Chi Minh City,11/19/2025 18:30,1580000,TRUE,11/19/2025 12:30
FL4984,Hanoi,Da Nang,11/20/2025 11:15,1960000,TRUE,11/20/2025 9:15
FL9820,Ho Chi Minh City,Da Nang,11/20/2025 14:15,1710000,TRUE,11/20/2025 9:15
FL9650,Ho Chi Minh City,Vinh,11/20/2025 20:45,1210000,FALSE,
FL2945,Hue,Ho Chi Minh City,11/20/2025 13:15,1300000,FALSE,
FL2788,Buon Ma Thuot,Vinh,11/20/2025 14:45,550000,TRUE,11/20/2025 11:45
FL3945,Hai Phong,Hue,11/20/2025 19:00,1040000,FALSE,
FL3913,Pleiku,Buon Ma Thuot,11/21/2025 19:45,790000,TRUE,11/21/2025 15:45
FL9316,Hanoi,Nha Trang,11/21/2025 8:15,1370000,TRUE,11/21/2025 3:15
FL9678,Phu Quoc,Can Tho,11/21/2025 14:30,720000,FALSE,
FL2817,Buon Ma Thuot,Ho Chi Minh City,11/21/2025 8:00,1230000,FALSE,
FL7275,Hue,Da Nang,11/21/2025 8:15,1570000,FALSE,
FL8584,Quy Nhon,Hai Phong,11/21/2025 17:15,1950000,TRUE,11/21/2025 11:15
FL6348,Vinh,Hue,11/21/2025 18:45,840000,TRUE,11/21/2025 14:45
FL2155,Pleiku,Vinh,11/21/2025 6:45,1460000,TRUE,11/21/2025 1:45
FL6603,Buon Ma Thuot,Phu Quoc,11/21/2025 14:30,1550000,FALSE,
FL5354,Nha Trang,Vinh,11/21/2025 19:30,1060000,FALSE,
FL9279,Hai Phong,Buon Ma Thuot,11/22/2025 11:15,630000,FALSE,
FL7575,Quy Nhon,Pleiku,11/22/2025 19:45,1390000,TRUE,11/22/2025 16:45
FL3243,Ho Chi Minh City,Hanoi,11/22/2025 7:15,1940000,FALSE,
FL4388,Da Nang,Phu Quoc,11/22/2025 10:30,1860000,TRUE,11/22/2025 8:30
FL2536,Da Nang,Buon Ma Thuot,11/22/2025 10:45,990000,TRUE,11/22/2025 5:45
FL7328,Hanoi,Hue,11/22/2025 20:45,550000,FALSE,
FL4808,Hue,Hanoi,11/22/2025 16:15,900000,FALSE,
FL9783,Can Tho,Hai Phong,11/22/2025 17:00,1990000,FALSE,
FL6095,Hanoi,Nha Trang,11/22/2025 20:00,1070000,TRUE,11/22/2025 18:00
FL3271,Buon Ma Thuot,Vinh,11/22/2025 12:45,1240000,FALSE,
FL2739,Vinh,Ho Chi Minh City,11/22/2025 10:15,1220000,FALSE,
FL1467,Thanh Hoa,Hai Phong,11/23/2025 8:30,1630000,FALSE,
FL5569,Hai Phong,Da Nang,11/23/2025 15:45,970000,FALSE,
FL7083,Quy Nhon,Hai Phong,11/23/2025 17:15,990000,FALSE,
FL2921,Hanoi,Pleiku,11/23/2025 12:30,510000,FALSE,
FL4830,Can Tho,Nha Trang,11/23/2025 8:00,730000,FALSE,
FL1279,Can Tho,Hai Phong,11/23/2025 10:30,1780000,FALSE,
FL3342,Phu Quoc,Hue,11/23/2025 14:15,1190000,FALSE,
FL7979,Thanh Hoa,Hai Phong,11/23/2025 7:15,1480000,FALSE,
FL3983,Ho Chi Minh City,Thanh Hoa,11/24/2025 18:30,570000,FALSE,
FL4242,Hanoi,Vinh,11/24/2025 8:00,1740000,TRUE,11/24/2025 6:00
FL1437,Hanoi,Can Tho,11/24/2025 12:15,1830000,FALSE,
FL5997,Hue,Quy Nhon,11/24/2025 16:15,1060000,FALSE,
FL8372,Hanoi,Phu Quoc,11/24/2025 10:45,2000000,TRUE,11/24/2025 4:45
FL4299,Thanh Hoa,Hai Phong,11/24/2025 16:45,1420000,TRUE,11/24/2025 14:45
FL5584,Hai Phong,Phu Quoc,11/24/2025 10:30,900000,FALSE,
FL1383,Hue,Hanoi,11/25/2025 13:15,1280000,FALSE,
FL8351,Nha Trang,Ho Chi Minh City,11/25/2025 15:45,1470000,FALSE,
FL5884,Quy Nhon,Hue,11/25/2025 6:30,1770000,FALSE,
FL6139,Ho Chi Minh City,Hue,11/25/2025 11:30,1760000,TRUE,11/25/2025 5:30
FL7007,Buon Ma Thuot,Hanoi,11/25/2025 14:30,500000,TRUE,11/25/2025 8:30
FL9216,Phu Quoc,Thanh Hoa,11/25/2025 17:30,1160000,FALSE,
FL1902,Thanh Hoa,Hanoi,11/25/2025 13:30,1590000,FALSE,
FL2601,Nha Trang,Pleiku,11/25/2025 12:15,1670000,FALSE,
FL1500,Hue,Ho Chi Minh City,11/25/2025 6:15,900000,TRUE,11/25/2025 3:15
FL6606,Ho Chi Minh City,Nha Trang,11/26/2025 11:30,1450000,FALSE,
FL5664,Hai Phong,Hue,11/26/2025 8:15,1130000,TRUE,11/26/2025 4:15
FL9859,Vinh,Ho Chi Minh City,11/26/2025 20:15,1850000,TRUE,11/26/2025 18:15
FL7672,Hanoi,Pleiku,11/26/2025 17:00,1510000,TRUE,11/26/2025 12:00
FL8025,Phu Quoc,Buon Ma Thuot,11/26/2025 15:30,1270000,TRUE,11/26/2025 12:30
FL9221,Hai Phong,Can Tho,11/26/2025 13:15,630000,TRUE,11/26/2025 7:15
FL3469,Can Tho,Quy Nhon,11/27/2025 11:15,1830000,TRUE,11/27/2025 5:15
FL7075,Da Nang,Can Tho,11/27/2025 15:00,760000,TRUE,11/27/2025 11:00
FL2376,Phu Quoc,Thanh Hoa,11/27/2025 8:15,1510000,TRUE,11/27/2025 4:15
FL3217,Pleiku,Thanh Hoa,11/27/2025 20:45,1290000,FALSE,
FL8813,Phu Quoc,Pleiku,11/27/2025 12:00,1010000,TRUE,11/27/2025 6:00
FL5888,Ho Chi Minh City,Buon Ma Thuot,11/27/2025 13:00,1020000,FALSE,
FL6649,Ho Chi Minh City,Phu Quoc,11/27/2025 19:15,1640000,TRUE,11/27/2025 15:15
FL6698,Ho Chi Minh City,Vinh,11/27/2025 17:45,1760000,FALSE,
FL2899,Buon Ma Thuot,Vinh,11/27/2025 6:30,570000,FALSE,
FL4589,Da Nang,Hai Phong,11/27/2025 9:30,780000,FALSE,
FL7944,Phu Quoc,Quy Nhon,11/27/2025 15:00,1530000,TRUE,11/27/2025 10:00
FL7622,Buon Ma Thuot,Can Tho,11/27/2025 12:30,820000,FALSE,
FL9142,Hai Phong,Can Tho,11/28/2025 13:30,1700000,TRUE,11/28/2025 8:30
FL3171,Phu Quoc,Ho Chi Minh City,11/28/2025 18:45,1810000,TRUE,11/28/2025 14:45
FL4143,Hanoi,Ho Chi Minh City,11/28/2025 18:15,1990000,FALSE,
FL2999,Quy Nhon,Thanh Hoa,11/28/2025 20:00,1970000,FALSE,
FL4372,Hai Phong,Pleiku,11/28/2025 14:30,830000,FALSE,
FL8965,Hanoi,Ho Chi Minh City,11/28/2025 16:45,860000,TRUE,11/28/2025 13:45
FL4394,Quy Nhon,Pleiku,11/28/2025 16:45,960000,TRUE,11/28/2025 14:45
FL9496,Thanh Hoa,Pleiku,11/28/2025 13:00,810000,FALSE,
FL6831,Buon Ma Thuot,Hue,11/28/2025 17:30,1530000,TRUE,11/28/2025 12:30
FL4574,Buon Ma Thuot,Hanoi,11/28/2025 7:15,1640000,FALSE,
FL1720,Hanoi,Ho Chi Minh City,11/28/2025 10:15,1530000,TRUE,11/28/2025 8:15
FL1417,Quy Nhon,Vinh,11/29/2025 8:15,1120000,FALSE,
FL7675,Can Tho,Buon Ma Thuot,11/29/2025 6:30,1070000,FALSE,
FL5229,Can Tho,Pleiku,11/29/2025 15:00,1540000,FALSE,
FL4448,Hue,Buon Ma Thuot,11/29/2025 7:30,1210000,FALSE,
FL2765,Hai Phong,Pleiku,11/29/2025 14:45,1040000,FALSE,
FL2758,Hue,Buon Ma Thuot,11/29/2025 11:45,1060000,TRUE,11/29/2025 8:45
FL3434,Hanoi,Vinh,11/29/2025 9:00,1660000,FALSE,
FL8699,Hanoi,Hai Phong,11/29/2025 6:45,1890000,FALSE,
FL2952,Nha Trang,Da Nang,11/29/2025 7:00,830000,FALSE,
FL3185,Hanoi,Buon Ma Thuot,11/29/2025 9:15,1760000,TRUE,11/29/2025 4:15
FL1417,Da Nang,Hanoi,11/29/2025 18:00,1190000,FALSE,
FL9267,Buon Ma Thuot,Nha Trang,11/29/2025 17:45,1130000,TRUE,11/29/2025 15:45
FL7742,Buon Ma Thuot,Hanoi,11/30/2025 6:30,1700000,TRUE,11/30/2025 4:30
FL4653,Ho Chi Minh City,Phu Quoc,11/30/2025 13:45,810000,TRUE,11/30/2025 8:45
FL9261,Ho Chi Minh City,Hue,11/30/2025 18:45,720000,TRUE,11/30/2025 12:45
FL8418,Nha Trang,Hai Phong,11/30/2025 9:00,1850000,FALSE,
